Progress,Duration (in seconds),Finished,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Informed Consent ,Gender,Gender_4_TEXT,Age,Ethnicity,Hispanic or Latino,Education,Employment,Income,Residency-State,Residency-Community,Residency-Community_4_TEXT,Current Status,Current Status_4_TEXT,Social Media,Social Media_10_TEXT,Political Ideology _1,Party Affiliation _1,Voting,Criminal Record,Criminal Record_3_TEXT,Q127_First Click,Q127_Last Click,Q127_Page Submit,Q127_Click Count,G1-Pew-ABRTLGL,G1-Pew-ABRTN_MED,G1-Pew-ABORTION3,G1-Pew-ABORTION4,G2-ImmigrationPop,G2-ImmigrationPolicy,G2-ImmPolicyImpact,Q128_First Click,Q128_Last Click,Q128_Page Submit,Q128_Click Count,G2-DV1,G2-DV2,G2-DV3-6_1,G2-DV3-6_2,G2-DV3-6_3,G2-DV3-6_4,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,G3-Express,G3-Backlash,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,G4-Fair,G4-Trust,G4-Decision,G5-PreT-USCourtTrust,G5-PreT-IOTrust,G5-PreT-IOparticipat,G5-PreT-InterCase,G5-PreT-ICCfimiliar,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,G5-PostT-Relaible,G5-PostT-Fair,G5-PostT-Effective,G5-PostT-Political,Manipulation Check,Manipulation Check_DO,rid,zip,Create New Field or Choose From Dropdown...,Group1-Abortion_DO,Group2-Immigration-PostT_DO,Group3-Speech_DO,Group4-SCOTUS_DO,Group5-ICC-PostT_DO
100,419,TRUE,36.3402,-79.6622,EN,0.5,Yes,Male,,1968,American Indian or Alaska Native,Not Hispanic or Latino,High school diploma or GED,Retired,"Less than $25,000",Virginia,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Very Liberal,Strong Democrat,Democratic candidate,No,,1.101,35.034,36.352,33,Legal  in all cases,Legal,Very difficult,Harder than it is now,A small population,Very adequate,Extremely impacted,4.902,31.243,31.849,27,Increased,Much more safer,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.905,11.348,32.2,9,10 -Very Likely,10 -Very Likely,2.384,59.139,64.254,36,10-Most Fair,10-Completely trust,Yes,A great deal,A great deal,Extremely important,"Yes, even without direct U.S. interest",Very familiar,1.051,31.03,31.746,12,Very reliable,Very fair,Very effective,Completely unbiased,A case decided by the U.S. Supreme Court,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement,6818af7d-cb14-12e4-259e-dd10a82eb9fc,27288,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,473,TRUE,35.2522,-80.8263,EN,0.6000000238418579,Yes,Female,,2003,Black or African American,Not Hispanic or Latino,High school diploma or GED,Working full-time,"Less than $25,000",North Carolina,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Democratic candidate,No,,1.256,16.691,55.701,14,Legal in most cases,Legal,Very difficult,Harder than it is now,A moderate population,Somewhat adequate,Significantly impacted,1.04,16.988,41.969,13,Decreased,Somewhat safer,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,17.709,42.167,42.184,9,10 -Very Likely,5,4.656,22.551,94.533,7,1-Least Fair,5,Yes,A moderate amount,Some,Somewhat important,Unsure,"Heard of it, but don’t know much",1.213,7.447,40.983,9,Neutral,Neutral,Neutral,Somewhat biased,AI application in campaign finance,Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court,6818af67-8313-be70-0e73-a6e37d0e7808,28206,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,512,TRUE,30.1746,-97.8203,EN,0.8999999761581421,Yes,Female,,1994,American Indian or Alaska Native,Hispanic or Latino,Associates or technical degree,A homemaker or stay-at-home parent,"$50,000-$74,999",Texas,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Somewhat Conservative,Lean Republican,Democratic candidate,No,,48.392,56.043,56.86,7,Legal in most cases,Legal,Somewhat difficult,Easier than it is now,A small population,Neither adequate nor inadequate,Significantly impacted,7.091,95.125,95.793,12,Decreased,Somewhat safer,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,1.438,9.37,31.575,11,7,5,8.385,13.463,47.932,8,6,7,Yes,Not too much,Very little,Somewhat important,Only if it serves U.S. interests,Somewhat familiar,3.843,41.809,43.189,12,Neutral,Somewhat fair,Somewhat effective,Completely unbiased,AI application in campaign finance,Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court,6818af49-76c1-99dc-cd47-b95fb77a0ae2,78748,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,436,TRUE,40.4295,-80.0152,EN,0.699999988,Yes,Female,,1961,White,Not Hispanic or Latino,High school diploma or GED,A homemaker or stay-at-home parent,"$25,000-$49,999",Pennsylvania,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Republican,Republican candidate,No,,3.951,77.94,78.596,16,Legal in most cases,Not sure,Somewhat easy,Harder than it is now,A small population,Not at all adequate,Not at all,3.056,44.766,45.783,17,Increased,Somewhat more dangerous,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,1.535,31.359,32.042,18,5,6,2.318,53.865,54.467,18,4,4,Yes,Not too much,Very little,Somewhat important,Only if it serves U.S. interests,"Heard of it, but don’t know much",1.658,39.801,40.736,15,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818afa5-7cee-1269-7e9a-c786d20d56d4,15401,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,499,TRUE,40.6627,-73.9138,EN,0.8999999761581421,Yes,Male,,1992,Black or African American,Hispanic or Latino,"Some college, but no degree",Working full-time,"$75,000-$99,999",New York,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Very Liberal,Strong Democrat,Democratic candidate,Yes,,0.927,20.77,41.819,16,Legal  in all cases,Legal,Somewhat difficult,About what it is now,A very large population,Very adequate,Extremely impacted,1.349,8.205,32.339,11,About the same,About the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1.474,4.02,31.199,4,10 -Very Likely,10 -Very Likely,1.957,33.041,33.053,7,10-Most Fair,10-Completely trust,Yes,A great deal,A great deal,Extremely important,"Yes, even without direct U.S. interest",Very familiar,0.873,37.849,38.301,8,Very reliable,Very fair,Very effective,Neutral,AI application in campaign finance,AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,6818af5f-523a-e5ab-d307-38f4570b9abf,10030,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,461,TRUE,42.951,-87.9437,EN,0.8999999761581421,Yes,Male,,1968,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$50,000-$74,999",Wisconsin,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Liberal,Lean Democrat,Democratic candidate,No,,2.53,34.09,35.236,11,Legal in most cases,Legal,Somewhat easy,About what it is now,A moderate population,Very adequate,Not at all,8.154,30.684,32.4,14,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,7.687,14.199,34.781,5,10 -Very Likely,1-Not Very Likely,15.094,38.391,39.878,9,10-Most Fair,3,Yes,Not too much,Some,Extremely important,"Yes, even without direct U.S. interest",Somewhat familiar,7.27,14.749,41.518,8,Somewhat reliable,Somewhat fair,Somewhat ineffective,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue,6818af88-27d6-50ae-33e1-cb000d4e8722,53158,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,568,TRUE,37.5197,-82.5228,EN,0.8999999761581421,Yes,Male,,1994,White,Not Hispanic or Latino,Associates or technical degree,Working full-time,"Less than $25,000",Kentucky,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Somewhat Liberal,Lean Democrat,Democratic candidate,No,,2.013,30.969,31.776,9,Legal  in all cases,Legal,Very difficult,Easier than it is now,Not at all,Somewhat inadequate,Not at all,1.191,58.031,68.699,24,About the same,About the same,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,1.953,20.947,116.462,8,1-Not Very Likely,1-Not Very Likely,0.797,23.41,79.999,12,5,5,No,A moderate amount,Some,Very important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",1.054,13.22,125.437,8,Neutral,Somewhat fair,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818af2c-1008-214d-61d3-14e672acc5e5,41653,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,480,TRUE,26.718,-80.0989,EN,0.800000012,Yes,Female,,1965,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$75,000-$99,999",Florida,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,X (twitter),,Somewhat Conservative,Lean Republican,Republican candidate,No,,0.895,29.639,31.164,12,Legal in most cases,Illegal,Somewhat easy,Harder than it is now,A very large population,Somewhat inadequate,Significantly impacted,1.022,42.242,42.983,17,Increased,About the same,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,4.601,30.491,31.754,16,9,3,67.226,92.292,93.019,17,10-Most Fair,10-Completely trust,No,A moderate amount,None at all,Not very important,"No, the U.S. should stay out",Somewhat familiar,4.703,43.312,44.4,17,Somewhat unreliable,Neutral,Neutral,Somewhat biased,AI application in campaign finance,Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court,6818af94-04b8-8c74-31ac-ff1f66b15cfd,33409,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,474,TRUE,39.2965,-76.6234,EN,0.30000001192092896,Yes,Male,,1996,Black or African American,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$25,000-$49,999",Maryland,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Moderate,Lean Democrat,Republican candidate,No,,0.98,35.763,37.117,11,Illegal in most cases,Legal,Somewhat easy,About what it is now,A large population,Not at all adequate,Not at all,1.044,53.561,54.361,19,About the same,About the same,Disagree,Disagree,Strongly agree,Neither agree nor disagree,3.822,30.453,31.618,24,7,1-Not Very Likely,1.28,64.62,67.934,24,10-Most Fair,10-Completely trust,Yes,Not at all,Very little,Not very important,Only if it serves U.S. interests,Never heard of it,5.501,24.113,35.544,16,Very reliable,Very fair,Very effective,Somewhat biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement,6818af85-715f-d57f-0a88-ca6b55eb75a2,21214,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,516,TRUE,42.588,-82.9223,EN,1,Yes,Female,,1971,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$100,000-$149,999",Michigan,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Concservative,Republican,Republican candidate,No,,44.001,66.257,67.541,4,Legal  in all cases,Legal,Somewhat difficult,Easier than it is now,A small population,Neither adequate nor inadequate,Not at all,35.879,62.858,65.111,6,Increased,Somewhat more dangerous,Agree,Agree,Agree,Agree,18.334,27.17,32.584,2,5,3,44.46,55.567,56.838,3,10-Most Fair,10-Completely trust,No,A great deal,None at all,Somewhat important,Only if it serves U.S. interests,Never heard of it,17.494,38.743,41.411,5,Very reliable,Very fair,Somewhat effective,Somewhat unbiased,AI application in campaign finance,Expressing opinions on a political issue|Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court,6818af81-a7a2-43ad-5b43-f79d4e9da62e,48036,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,600,TRUE,43.8072,-73.0837,EN,0.4000000059604645,Yes,Female,,1957,White,Not Hispanic or Latino,High school diploma or GED,Retired,"$25,000-$49,999",Vermont,Rural,,Yes - I was a naturalized citizen.,,Facebook,,Very Concservative,Strong Republican,Republican candidate,No,,6.44,66.3,67.163,27,Legal in most cases,Legal,Very difficult,Harder than it is now,A small population,Somewhat adequate,Not at all,24.679,112.406,113.035,29,Decreased,Much more safer,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,7.214,42.849,43.887,29,8,8,5.591,55.201,55.9,31,9,8,Yes,A moderate amount,Some,Somewhat important,Only if it serves U.S. interests,"Heard of it, but don’t know much",10.687,41.354,41.949,23,Somewhat unreliable,Somewhat unfair,Somewhat ineffective,Somewhat biased,AI application in campaign finance,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818af2a-accd-bc77-cc30-978cdd024f42,05733,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,520,TRUE,30.5095,-88.9735,EN,1,Yes,Male,,1967,White,Not Hispanic or Latino,Associates or technical degree,Retired,"Less than $25,000",Mississippi,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Somewhat Conservative,Republican,Neither - did not vote/voted for an independent candidate,No,,4.994,47.46,48.762,4,Legal in most cases,Not sure,Somewhat difficult,About what it is now,A small population,Somewhat adequate,lightly impacted,10.695,65.098,66.033,6,About the same,About the same,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,5.405,12.131,34.923,2,5,4,37.622,51.908,53.365,4,8,7,No,Not too much,Very little,Not very important,Only if it serves U.S. interests,Never heard of it,15.231,31.403,32.876,4,Neutral,Neutral,Somewhat effective,Neutral,AI application in campaign finance,AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,6818af84-6233-b764-1e10-74c8d3ce83f0,39574,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,468,TRUE,41.7549,-70.7105,EN,0.8999999761581421,Yes,Female,,1962,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$25,000-$49,999",Massachusetts,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Others(Please specify),Pinterest ,Very Concservative,Independent,Republican candidate,No,,6.796,61.528,62.467,16,Illegal in most cases,Illegal,Somewhat easy,Harder than it is now,A small population,Neither adequate nor inadequate,Somewhat,26.742,66.306,67.147,20,Decreased,Much more safer,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,9.262,41.561,42.567,17,6,3,15.606,43.973,44.764,14,5,6,Yes,Not too much,None at all,Not important at all,"No, the U.S. should stay out","Heard of it, but don’t know much",16.335,52.317,53.129,19,Neutral,Neutral,Somewhat ineffective,Neutral,AI application in campaign finance,AI application in campaign finance|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818afca-8fb1-8db2-17f3-18dd3226f58f,02576,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,488,TRUE,43.0418,-76.2238,EN,1,Yes,Male,,1983,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$150,000 or more",New York,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Lean Democrat,Democratic candidate,No,,30.439,57.636,58.594,8,Legal  in all cases,Legal,Somewhat easy,About what it is now,A small population,Somewhat adequate,Somewhat,22.359,50.106,51.829,9,About the same,About the same,Disagree,Disagree,Disagree,Strongly disagree,6.231,47.343,48.281,6,7,9,3.763,79.637,80.399,7,10-Most Fair,5,No,A moderate amount,A great deal,Extremely important,Only if it serves U.S. interests,"Heard of it, but don’t know much",18.816,43.634,44.77,8,Somewhat reliable,Somewhat unfair,Somewhat effective,Neutral,Immigration policy and law enforcement,Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court,6818afa7-95b4-b2b9-3f39-0548b8c1f904,13215,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,543,TRUE,38.8597,-94.6611,EN,0.8999999761581421,Yes,Female,,1987,Asian,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,"$100,000-$149,999",Kansas,Suburban,,No - I am here on visa.,,Instagram,,Moderate,Democrat,Neither - did not vote/voted for an independent candidate,No,,1.295,67.854,68.565,10,Illegal in most cases,Not sure,Somewhat easy,About what it is now,A small population,Very adequate,Not at all,1.133,68.426,69.374,10,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,32.474,46.468,47.261,7,5,5,2.044,79.205,80.073,16,5,6,No,A moderate amount,Some,Very important,"Yes, even without direct U.S. interest",Somewhat familiar,2.622,33.119,34.48,20,Neutral,Neutral,Somewhat effective,Neutral,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance,6818af81-f1c7-9ecd-3a23-9b6daa85e8b3,66221,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,493,TRUE,39.5125,-76.1806,EN,0.8999999761581421,Yes,Male,,1968,White,Not Hispanic or Latino,High school diploma or GED,Unemployed and looking for work,"Less than $25,000",Maryland,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Republican candidate,No,,0.932,35.466,36.198,11,Illegal in most cases,Legal,Somewhat easy,Harder than it is now,A moderate population,Not at all adequate,Not at all,1.326,115.359,116.171,15,Decreased,Much more safer,Agree,Agree,Strongly agree,Strongly agree,9.978,34.065,34.6,8,8,4,1.134,59.53,60.749,16,5,6,No,A moderate amount,Very little,Somewhat important,Only if it serves U.S. interests,Somewhat familiar,1.897,33.441,34.648,14,Neutral,Neutral,Somewhat effective,Somewhat biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue,6818afa8-9bbb-d2de-aa17-2451257516ea,21001,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
